Airline_ID,Airline_Name,Departure,Destination,Departure_Name,Destination_Name,Departure_Lat,Departure_Lon,Destination_Lat,Destination_Lon,Distance_km,Is_Domestic
G3,Gol,GIG,VCP,Rio Gale�o � Tom Jobim International Airport,Viracopos International Airport,-22.80999947,-43.25055695,-23.00740051,-47.1344986,398.404339155782,True
G3,Gol,GIG,VIX,Rio Gale�o � Tom Jobim International Airport,Eurico de Aguiar Salles Airport,-22.80999947,-43.25055695,-20.258057,-40.286388,417.72710782519937,False
G3,Gol,GRU,AEP,Guarulhos - Governador Andr� Franco Montoro International Airport,Jorge Newbery Airpark,-23.43555641,-46.47305679,-34.5592,-58.4156,1693.9972672665683,False
G3,Gol,GRU,AJU,Guarulhos - Governador Andr� Franco Montoro International Airport,Santa Maria Airport,-23.43555641,-46.47305679,-10.98400021,-37.07030106,1705.6297989403804,True
G3,Gol,GRU,ASU,Guarulhos - Governador Andr� Franco Montoro International Airport,Silvio Pettirossi International Airport,-23.43555641,-46.47305679,-25.23999977,-57.52000046,1136.6803781926833,False
G3,Gol,GRU,BEL,Guarulhos - Governador Andr� Franco Montoro International Airport,Val de Cans/J�lio Cezar Ribeiro International Airport,-23.43555641,-46.47305679,-1.37925005,-48.47629929,2462.0425363292793,True
G3,Gol,GRU,BGI,Guarulhos - Governador Andr� Franco Montoro International Airport,Sir Grantley Adams International Airport,-23.43555641,-46.47305679,13.07460022,-59.49250031,4299.710044050309,False
G3,Gol,GRU,BPS,Guarulhos - Governador Andr� Franco Montoro International Airport,Porto Seguro Airport,-23.43555641,-46.47305679,-16.438601,-39.080898,1096.02446909689,False
G3,Gol,GRU,BSB,Guarulhos - Governador Andr� Franco Montoro International Airport,Presidente Juscelino Kubistschek International Airport,-23.43555641,-46.47305679,-15.86916733,-47.92083359,854.8675497783695,True
G3,Gol,GRU,CCS,Guarulhos - Governador Andr� Franco Montoro International Airport,Sim�n Bol�var International Airport,-23.43555641,-46.47305679,10.601194,-66.991222,4393.7825085948725,False
G3,Gol,GRU,CGB,Guarulhos - Governador Andr� Franco Montoro International Airport,Marechal Rondon Airport,-23.43555641,-46.47305679,-15.65289974,-56.11669922,1329.5332204425008,True
G3,Gol,GRU,CGR,Guarulhos - Governador Andr� Franco Montoro International Airport,Campo Grande Airport,-23.43555641,-46.47305679,-20.46870041,-54.67250061,907.4796116340016,True
G3,Gol,GRU,CNF,Guarulhos - Governador Andr� Franco Montoro International Airport,Tancredo Neves International Airport,-23.43555641,-46.47305679,-19.62444305,-43.9719429,496.4652199750041,True
G3,Gol,GRU,COR,Guarulhos - Governador Andr� Franco Montoro International Airport,Ingeniero Ambrosio Taravella Airport,-23.43555641,-46.47305679,-31.323601,-64.208,1954.940057953887,False
G3,Gol,GRU,CWB,Guarulhos - Governador Andr� Franco Montoro International Airport,Afonso Pena Airport,-23.43555641,-46.47305679,-25.5284996,-49.17580032,359.10047571296775,True
G3,Gol,GRU,DTW,Guarulhos - Governador Andr� Franco Montoro International Airport,Detroit Metropolitan Wayne County Airport,-23.43555641,-46.47305679,42.21239853,-83.35340118,8223.663940930004,False
G3,Gol,GRU,EZE,Guarulhos - Governador Andr� Franco Montoro International Airport,Ministro Pistarini International Airport,-23.43555641,-46.47305679,-34.8222,-58.5358,1722.1992253892101,False
G3,Gol,GRU,FLN,Guarulhos - Governador Andr� Franco Montoro International Airport,Herc�lio Luz International Airport,-23.43555641,-46.47305679,-27.67027855,-48.55250168,514.9856745349628,True
G3,Gol,GRU,FOR,Guarulhos - Governador Andr� Franco Montoro International Airport,Pinto Martins International Airport,-23.43555641,-46.47305679,-3.776279926,-38.5326004,2346.5924924216756,True
G3,Gol,GRU,GIG,Guarulhos - Governador Andr� Franco Montoro International Airport,Rio Gale�o � Tom Jobim International Airport,-23.43555641,-46.47305679,-22.80999947,-43.25055695,336.7918546019851,True
G3,Gol,GRU,GYN,Guarulhos - Governador Andr� Franco Montoro International Airport,Santa Genoveva Airport,-23.43555641,-46.47305679,-16.63199997,-49.22069931,809.0592030534062,False
G3,Gol,GRU,IGU,Guarulhos - Governador Andr� Franco Montoro International Airport,Cataratas International Airport,-23.43555641,-46.47305679,-25.60027885,-54.48500061,845.3587255290098,False
G3,Gol,GRU,JFK,Guarulhos - Governador Andr� Franco Montoro International Airport,John F Kennedy International Airport,-23.43555641,-46.47305679,40.63980103,-73.77890015,7663.979346013989,False
G3,Gol,GRU,JPA,Guarulhos - Governador Andr� Franco Montoro International Airport,Presidente Castro Pinto International Airport,-23.43555641,-46.47305679,-7.145833015,-34.94861221,2189.946926142159,True
G3,Gol,GRU,LDB,Guarulhos - Governador Andr� Franco Montoro International Airport,Governador Jos� Richa Airport,-23.43555641,-46.47305679,-23.33359909,-51.13010025,475.41950857584885,False
G3,Gol,GRU,MAO,Guarulhos - Governador Andr� Franco Montoro International Airport,Eduardo Gomes International Airport,-23.43555641,-46.47305679,-3.038609982,-60.04970169,2697.462881726065,True
G3,Gol,GRU,MCZ,Guarulhos - Governador Andr� Franco Montoro International Airport,Zumbi dos Palmares Airport,-23.43555641,-46.47305679,-9.510809898,-35.79169846,1919.965937769972,True
G3,Gol,GRU,MGF,Guarulhos - Governador Andr� Franco Montoro International Airport,Regional de Maring� - S�lvio Nane Junior Airport,-23.43555641,-46.47305679,-23.4794445,-52.01222229,565.010334210522,False
G3,Gol,GRU,MVD,Guarulhos - Governador Andr� Franco Montoro International Airport,Carrasco International /General C L Berisso Airport,-23.43555641,-46.47305679,-34.838402,-56.0308,1569.5228699694612,False
G3,Gol,GRU,NAT,Guarulhos - Governador Andr� Franco Montoro International Airport,Governador Alu�zio Alves International Airport,-23.43555641,-46.47305679,-5.768056,-35.376111,2295.9262035910347,True
G3,Gol,GRU,NVT,Guarulhos - Governador Andr� Franco Montoro International Airport,Ministro Victor Konder International Airport,-23.43555641,-46.47305679,-26.879999,-48.651402,441.28822879764647,False
G3,Gol,GRU,POA,Guarulhos - Governador Andr� Franco Montoro International Airport,Salgado Filho Airport,-23.43555641,-46.47305679,-29.99440002,-51.17139816,865.5779719954362,True
G3,Gol,GRU,REC,Guarulhos - Governador Andr� Franco Montoro International Airport,Guararapes - Gilberto Freyre International Airport,-23.43555641,-46.47305679,-8.126489639,-34.92359924,2100.8097788331606,True
G3,Gol,GRU,ROS,Guarulhos - Governador Andr� Franco Montoro International Airport,Islas Malvinas Airport,-23.43555641,-46.47305679,-32.9036,-60.785,1750.97781673901,False
G3,Gol,GRU,SDQ,Guarulhos - Governador Andr� Franco Montoro International Airport,Las Am�ricas International Airport,-23.43555641,-46.47305679,18.42970085,-69.66889954,5292.446031179423,False
G3,Gol,GRU,SDU,Guarulhos - Governador Andr� Franco Montoro International Airport,Santos Dumont Airport,-23.43555641,-46.47305679,-22.91049957,-43.1631012,343.3473657265558,True
G3,Gol,GRU,SLZ,Guarulhos - Governador Andr� Franco Montoro International Airport,Marechal Cunha Machado International Airport,-23.43555641,-46.47305679,-2.58536005,-44.23410034,2330.928866285488,False
G3,Gol,GRU,SSA,Guarulhos - Governador Andr� Franco Montoro International Airport,Deputado Luiz Eduardo Magalh�es International Airport,-23.43555641,-46.47305679,-12.9086113,-38.32249832,1452.1620368852286,True
G3,Gol,GRU,THE,Guarulhos - Governador Andr� Franco Montoro International Airport,Senador Petr�nio Portela Airport,-23.43555641,-46.47305679,-5.059939861,-42.82350159,2080.4066374198155,True
G3,Gol,GRU,UDI,Guarulhos - Governador Andr� Franco Montoro International Airport,Ten. Cel. Aviador C�sar Bombonato Airport,-23.43555641,-46.47305679,-18.883612,-48.225277,537.7555228744152,False
G3,Gol,GRU,VIX,Guarulhos - Governador Andr� Franco Montoro International Airport,Eurico de Aguiar Salles Airport,-23.43555641,-46.47305679,-20.258057,-40.286388,729.6130887036134,False
G3,Gol,GRU,VVI,Guarulhos - Governador Andr� Franco Montoro International Airport,Viru Viru International Airport,-23.43555641,-46.47305679,-17.6448,-63.135399,1848.9156818194303,False
G3,Gol,GYN,BSB,Santa Genoveva Airport,Presidente Juscelino Kubistschek International Airport,-16.63199997,-49.22069931,-15.86916733,-47.92083359,162.6342899501666,False
G3,Gol,GYN,CGH,Santa Genoveva Airport,Congonhas Airport,-16.63199997,-49.22069931,-23.62611008,-46.65638733,822.4238357811156,False
G3,Gol,GYN,CNF,Santa Genoveva Airport,Tancredo Neves International Airport,-16.63199997,-49.22069931,-19.62444305,-43.9719429,646.7293176195027,False
G3,Gol,GYN,GIG,Santa Genoveva Airport,Rio Gale�o � Tom Jobim International Airport,-16.63199997,-49.22069931,-22.80999947,-43.25055695,928.3685468290572,False
G3,Gol,GYN,GRU,Santa Genoveva Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-16.63199997,-49.22069931,-23.43555641,-46.47305679,809.0592030534062,False
G3,Gol,IGU,CWB,Cataratas International Airport,Afonso Pena Airport,-25.60027885,-54.48500061,-25.5284996,-49.17580032,532.5850520319774,False
G3,Gol,IGU,GIG,Cataratas International Airport,Rio Gale�o � Tom Jobim International Airport,-25.60027885,-54.48500061,-22.80999947,-43.25055695,1180.4033794957304,False
G3,Gol,IGU,GRU,Cataratas International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-25.60027885,-54.48500061,-23.43555641,-46.47305679,845.3587255290098,False
G3,Gol,IMP,BSB,Prefeito Renato Moreira Airport,Presidente Juscelino Kubistschek International Airport,-5.53129,-47.459999,-15.86916733,-47.92083359,1150.6184234387,False
G3,Gol,IMP,SLZ,Prefeito Renato Moreira Airport,Marechal Cunha Machado International Airport,-5.53129,-47.459999,-2.58536005,-44.23410034,485.0759824878667,False
G3,Gol,IOS,CNF,Bahia - Jorge Amado Airport,Tancredo Neves International Airport,-14.81599998,-39.03319931,-19.62444305,-43.9719429,748.8675944348071,True
G3,Gol,IOS,SSA,Bahia - Jorge Amado Airport,Deputado Luiz Eduardo Magalh�es International Airport,-14.81599998,-39.03319931,-12.9086113,-38.32249832,225.54160846614252,True
G3,Gol,JDO,REC,Orlando Bezerra de Menezes Airport,Guararapes - Gilberto Freyre International Airport,-7.218959808,-39.27009964,-8.126489639,-34.92359924,489.48931778862857,False
G3,Gol,JFK,GRU,John F Kennedy International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,40.63980103,-73.77890015,-23.43555641,-46.47305679,7663.979346013989,False
G3,Gol,JOI,CGH,Lauro Carneiro de Loyola Airport,Congonhas Airport,-26.22450066,-48.79740143,-23.62611008,-46.65638733,360.66061554068983,False
G3,Gol,JPA,BSB,Presidente Castro Pinto International Airport,Presidente Juscelino Kubistschek International Airport,-7.145833015,-34.94861221,-15.86916733,-47.92083359,1712.9026192187291,True
G3,Gol,JPA,GIG,Presidente Castro Pinto International Airport,Rio Gale�o � Tom Jobim International Airport,-7.145833015,-34.94861221,-22.80999947,-43.25055695,1955.227171078071,True
G3,Gol,JPA,GRU,Presidente Castro Pinto International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-7.145833015,-34.94861221,-23.43555641,-46.47305679,2189.946926142159,True
G3,Gol,JTC,CGH,Bauru - Arealva Airport,Congonhas Airport,-22.16685914,-49.05028667,-23.62611008,-46.65638733,294.0295923128717,False
G3,Gol,LDB,CGH,Governador Jos� Richa Airport,Congonhas Airport,-23.33359909,-51.13010025,-23.62611008,-46.65638733,457.4038081355602,False
G3,Gol,LDB,CWB,Governador Jos� Richa Airport,Afonso Pena Airport,-23.33359909,-51.13010025,-25.5284996,-49.17580032,314.1695982463111,False
G3,Gol,LDB,GRU,Governador Jos� Richa Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-23.33359909,-51.13010025,-23.43555641,-46.47305679,475.41950857584885,False
G3,Gol,MAB,BEL,Jo�o Correa da Rocha Airport,Val de Cans/J�lio Cezar Ribeiro International Airport,-5.368589878,-49.13800049,-1.37925005,-48.47629929,449.6317256546013,False
G3,Gol,MAB,BSB,Jo�o Correa da Rocha Airport,Presidente Juscelino Kubistschek International Airport,-5.368589878,-49.13800049,-15.86916733,-47.92083359,1175.1409010667264,False
G3,Gol,MAO,BEL,Eduardo Gomes International Airport,Val de Cans/J�lio Cezar Ribeiro International Airport,-3.038609982,-60.04970169,-1.37925005,-48.47629929,1299.0692327724514,True
G3,Gol,MAO,BSB,Eduardo Gomes International Airport,Presidente Juscelino Kubistschek International Airport,-3.038609982,-60.04970169,-15.86916733,-47.92083359,1948.6099757232164,True
G3,Gol,MAO,BVB,Eduardo Gomes International Airport,Atlas Brasil Cantanhede Airport,-3.038609982,-60.04970169,2.841388941,-60.6922226,657.7145305753776,True
G3,Gol,MAO,GIG,Eduardo Gomes International Airport,Rio Gale�o � Tom Jobim International Airport,-3.038609982,-60.04970169,-22.80999947,-43.25055695,2847.565135081883,True
G3,Gol,MAO,GRU,Eduardo Gomes International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-3.038609982,-60.04970169,-23.43555641,-46.47305679,2697.462881726065,True
G3,Gol,MAO,PVH,Eduardo Gomes International Airport,Governador Jorge Teixeira de Oliveira Airport,-3.038609982,-60.04970169,-8.709289551,-63.90230179,760.9442624338757,True
G3,Gol,MAO,STM,Eduardo Gomes International Airport,Maestro Wilson Fonseca Airport,-3.038609982,-60.04970169,-2.424721956,-54.78583145,588.6187548837516,False
G3,Gol,MCO,SDQ,Orlando International Airport,Las Am�ricas International Airport,28.42939949,-81.30899811,18.42970085,-69.66889954,1624.9242507642127,False
G3,Gol,MCP,BEL,Alberto Alcolumbre Airport,Val de Cans/J�lio Cezar Ribeiro International Airport,0.050664,-51.07220078,-1.37925005,-48.47629929,329.5218625777312,False
G3,Gol,MCZ,BSB,Zumbi dos Palmares Airport,Presidente Juscelino Kubistschek International Airport,-9.510809898,-35.79169846,-15.86916733,-47.92083359,1492.8890909948736,True
G3,Gol,MCZ,GIG,Zumbi dos Palmares Airport,Rio Gale�o � Tom Jobim International Airport,-9.510809898,-35.79169846,-22.80999947,-43.25055695,1678.632930668184,True
G3,Gol,MCZ,GRU,Zumbi dos Palmares Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-9.510809898,-35.79169846,-23.43555641,-46.47305679,1919.965937769972,True
G3,Gol,MCZ,SSA,Zumbi dos Palmares Airport,Deputado Luiz Eduardo Magalh�es International Airport,-9.510809898,-35.79169846,-12.9086113,-38.32249832,467.89012390236127,True
G3,Gol,MGF,CGH,Regional de Maring� - S�lvio Nane Junior Airport,Congonhas Airport,-23.4794445,-52.01222229,-23.62611008,-46.65638733,546.1400738650497,False
G3,Gol,MGF,CGR,Regional de Maring� - S�lvio Nane Junior Airport,Campo Grande Airport,-23.4794445,-52.01222229,-20.46870041,-54.67250061,432.78286777512426,False
G3,Gol,MGF,CWB,Regional de Maring� - S�lvio Nane Junior Airport,Afonso Pena Airport,-23.4794445,-52.01222229,-25.5284996,-49.17580032,366.4131221460486,False
G3,Gol,MGF,GRU,Regional de Maring� - S�lvio Nane Junior Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-23.4794445,-52.01222229,-23.43555641,-46.47305679,565.010334210522,False
G3,Gol,MIA,SDQ,Miami International Airport,Las Am�ricas International Airport,25.79319954,-80.29060364,18.42970085,-69.66889954,1365.5618278198358,False
G3,Gol,MOC,CNF,M�rio Ribeiro Airport,Tancredo Neves International Airport,-16.70689964,-43.81890106,-19.62444305,-43.9719429,324.8186099157868,False
G3,Gol,MVD,GRU,Carrasco International /General C L Berisso Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-34.838402,-56.0308,-23.43555641,-46.47305679,1569.5228699694612,False
G3,Gol,MVD,POA,Carrasco International /General C L Berisso Airport,Salgado Filho Airport,-34.838402,-56.0308,-29.99440002,-51.17139816,705.6034572246162,False
G3,Gol,NAT,BSB,Governador Alu�zio Alves International Airport,Presidente Juscelino Kubistschek International Airport,-5.768056,-35.376111,-15.86916733,-47.92083359,1770.0598931071872,True
G3,Gol,NAT,FOR,Governador Alu�zio Alves International Airport,Pinto Martins International Airport,-5.768056,-35.376111,-3.776279926,-38.5326004,413.9768406130197,True
G3,Gol,NAT,GIG,Governador Alu�zio Alves International Airport,Rio Gale�o � Tom Jobim International Airport,-5.768056,-35.376111,-22.80999947,-43.25055695,2074.7244589809634,True
G3,Gol,NAT,GRU,Governador Alu�zio Alves International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-5.768056,-35.376111,-23.43555641,-46.47305679,2295.9262035910347,True
G3,Gol,NAT,SSA,Governador Alu�zio Alves International Airport,Deputado Luiz Eduardo Magalh�es International Airport,-5.768056,-35.376111,-12.9086113,-38.32249832,857.1987551932782,True
G3,Gol,NVT,CGH,Ministro Victor Konder International Airport,Congonhas Airport,-26.879999,-48.651402,-23.62611008,-46.65638733,413.69854121877336,False
G3,Gol,NVT,GIG,Ministro Victor Konder International Airport,Rio Gale�o � Tom Jobim International Airport,-26.879999,-48.651402,-22.80999947,-43.25055695,708.2060944794393,False
G3,Gol,NVT,GRU,Ministro Victor Konder International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-26.879999,-48.651402,-23.43555641,-46.47305679,441.28822879764647,False
G3,Gol,PMW,BSB,Brigadeiro Lysias Rodrigues Airport,Presidente Juscelino Kubistschek International Airport,-10.29150009,-48.35699844,-15.86916733,-47.92083359,622.0032093595562,False
G3,Gol,PNZ,REC,Senador Nilo Coelho Airport,Guararapes - Gilberto Freyre International Airport,-9.362409592,-40.56909943,-8.126489639,-34.92359924,635.4735444636977,False
G3,Gol,POA,BSB,Salgado Filho Airport,Presidente Juscelino Kubistschek International Airport,-29.99440002,-51.17139816,-15.86916733,-47.92083359,1605.2710446787844,True
G3,Gol,POA,CGH,Salgado Filho Airport,Congonhas Airport,-29.99440002,-51.17139816,-23.62611008,-46.65638733,837.7495680979364,True
G3,Gol,POA,CWB,Salgado Filho Airport,Afonso Pena Airport,-29.99440002,-51.17139816,-25.5284996,-49.17580032,533.9636266400217,True
G3,Gol,POA,EZE,Salgado Filho Airport,Ministro Pistarini International Airport,-29.99440002,-51.17139816,-34.8222,-58.5358,874.828093423322,False
G3,Gol,POA,FLN,Salgado Filho Airport,Herc�lio Luz International Airport,-29.99440002,-51.17139816,-27.67027855,-48.55250168,363.10728340053413,True
G3,Gol,POA,GIG,Salgado Filho Airport,Rio Gale�o � Tom Jobim International Airport,-29.99440002,-51.17139816,-22.80999947,-43.25055695,1122.0170638509526,True
G3,Gol,POA,GRU,Salgado Filho Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-29.99440002,-51.17139816,-23.43555641,-46.47305679,865.5779719954362,True
G3,Gol,POA,MVD,Salgado Filho Airport,Carrasco International /General C L Berisso Airport,-29.99440002,-51.17139816,-34.838402,-56.0308,705.6034572246162,False
G3,Gol,PPB,CGH,Presidente Prudente Airport,Congonhas Airport,-22.17510033,-51.42459869,-23.62611008,-46.65638733,514.3318108323048,False
G3,Gol,PUJ,CCS,Punta Cana International Airport,Sim�n Bol�var International Airport,18.56739998,-68.36340332,10.601194,-66.991222,898.0015087324277,False
G3,Gol,PVH,BSB,Governador Jorge Teixeira de Oliveira Airport,Presidente Juscelino Kubistschek International Airport,-8.709289551,-63.90230179,-15.86916733,-47.92083359,1908.7506673067412,True
G3,Gol,PVH,CGB,Governador Jorge Teixeira de Oliveira Airport,Marechal Rondon Airport,-8.709289551,-63.90230179,-15.65289974,-56.11669922,1145.069012788158,True
G3,Gol,PVH,MAO,Governador Jorge Teixeira de Oliveira Airport,Eduardo Gomes International Airport,-8.709289551,-63.90230179,-3.038609982,-60.04970169,760.9442624338757,True
G3,Gol,PVH,RBR,Governador Jorge Teixeira de Oliveira Airport,Pl�cido de Castro Airport,-8.709289551,-63.90230179,-9.868888855,-67.89805603,457.03668527501947,True
G3,Gol,RBR,BSB,Pl�cido de Castro Airport,Presidente Juscelino Kubistschek International Airport,-9.868888855,-67.89805603,-15.86916733,-47.92083359,2264.396294147127,True
G3,Gol,RBR,CZS,Pl�cido de Castro Airport,Cruzeiro do Sul Airport,-9.868888855,-67.89805603,-7.599909782,-72.76950073,591.8291107386378,False
G3,Gol,RBR,PVH,Pl�cido de Castro Airport,Governador Jorge Teixeira de Oliveira Airport,-9.868888855,-67.89805603,-8.709289551,-63.90230179,457.03668527501947,True
G3,Gol,REC,BSB,Guararapes - Gilberto Freyre International Airport,Presidente Juscelino Kubistschek International Airport,-8.126489639,-34.92359924,-15.86916733,-47.92083359,1654.0321464973456,True
G3,Gol,REC,CNF,Guararapes - Gilberto Freyre International Airport,Tancredo Neves International Airport,-8.126489639,-34.92359924,-19.62444305,-43.9719429,1607.7220328616143,True
G3,Gol,REC,FEN,Guararapes - Gilberto Freyre International Airport,Fernando de Noronha Airport,-8.126489639,-34.92359924,-3.85493,-32.423302,549.5622252962162,False
G3,Gol,REC,FOR,Guararapes - Gilberto Freyre International Airport,Pinto Martins International Airport,-8.126489639,-34.92359924,-3.776279926,-38.5326004,627.0718715431292,True
G3,Gol,REC,GIG,Guararapes - Gilberto Freyre International Airport,Rio Gale�o � Tom Jobim International Airport,-8.126489639,-34.92359924,-22.80999947,-43.25055695,1859.2143854426683,True
G3,Gol,REC,GRU,Guararapes - Gilberto Freyre International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-8.126489639,-34.92359924,-23.43555641,-46.47305679,2100.8097788331606,True
G3,Gol,REC,JDO,Guararapes - Gilberto Freyre International Airport,Orlando Bezerra de Menezes Airport,-8.126489639,-34.92359924,-7.218959808,-39.27009964,489.48931778862857,False
G3,Gol,REC,PNZ,Guararapes - Gilberto Freyre International Airport,Senador Nilo Coelho Airport,-8.126489639,-34.92359924,-9.362409592,-40.56909943,635.4735444636977,False
G3,Gol,REC,SSA,Guararapes - Gilberto Freyre International Airport,Deputado Luiz Eduardo Magalh�es International Airport,-8.126489639,-34.92359924,-12.9086113,-38.32249832,648.6488418837492,True
G3,Gol,ROS,GRU,Islas Malvinas Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-32.9036,-60.785,-23.43555641,-46.47305679,1750.97781673901,False
G3,Gol,SDQ,GIG,Las Am�ricas International Airport,Rio Gale�o � Tom Jobim International Airport,18.42970085,-69.66889954,-22.80999947,-43.25055695,5409.84735023621,False
G3,Gol,SDQ,GRU,Las Am�ricas International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,18.42970085,-69.66889954,-23.43555641,-46.47305679,5292.446031179423,False
G3,Gol,SDQ,MCO,Las Am�ricas International Airport,Orlando International Airport,18.42970085,-69.66889954,28.42939949,-81.30899811,1624.9242507642127,False
G3,Gol,SDQ,MIA,Las Am�ricas International Airport,Miami International Airport,18.42970085,-69.66889954,25.79319954,-80.29060364,1365.5618278198358,False
G3,Gol,SDU,BSB,Santos Dumont Airport,Presidente Juscelino Kubistschek International Airport,-22.91049957,-43.1631012,-15.86916733,-47.92083359,928.2303734842703,True
G3,Gol,SDU,CGH,Santos Dumont Airport,Congonhas Airport,-22.91049957,-43.1631012,-23.62611008,-46.65638733,365.5946365783402,True
G3,Gol,SDU,CNF,Santos Dumont Airport,Tancredo Neves International Airport,-22.91049957,-43.1631012,-19.62444305,-43.9719429,374.8784847118262,True
G3,Gol,SDU,GRU,Santos Dumont Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-22.91049957,-43.1631012,-23.43555641,-46.47305679,343.3473657265558,True
G3,Gol,SDU,VIX,Santos Dumont Airport,Eurico de Aguiar Salles Airport,-22.91049957,-43.1631012,-20.258057,-40.286388,418.85145986747375,False
G3,Gol,SLZ,BEL,Marechal Cunha Machado International Airport,Val de Cans/J�lio Cezar Ribeiro International Airport,-2.58536005,-44.23410034,-1.37925005,-48.47629929,490.1255449163156,False
G3,Gol,SLZ,BSB,Marechal Cunha Machado International Airport,Presidente Juscelino Kubistschek International Airport,-2.58536005,-44.23410034,-15.86916733,-47.92083359,1531.254846500338,False
G3,Gol,SLZ,FOR,Marechal Cunha Machado International Airport,Pinto Martins International Airport,-2.58536005,-44.23410034,-3.776279926,-38.5326004,646.6924046382641,False
G3,Gol,SLZ,GIG,Marechal Cunha Machado International Airport,Rio Gale�o � Tom Jobim International Airport,-2.58536005,-44.23410034,-22.80999947,-43.25055695,2251.3763086391173,False
G3,Gol,SLZ,GRU,Marechal Cunha Machado International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-2.58536005,-44.23410034,-23.43555641,-46.47305679,2330.928866285488,False
G3,Gol,SLZ,IMP,Marechal Cunha Machado International Airport,Prefeito Renato Moreira Airport,-2.58536005,-44.23410034,-5.53129,-47.459999,485.0759824878667,False
G3,Gol,SSA,AJU,Deputado Luiz Eduardo Magalh�es International Airport,Santa Maria Airport,-12.9086113,-38.32249832,-10.98400021,-37.07030106,253.6799440841737,True
G3,Gol,SSA,BPS,Deputado Luiz Eduardo Magalh�es International Airport,Porto Seguro Airport,-12.9086113,-38.32249832,-16.438601,-39.080898,400.9018086766176,False
G3,Gol,SSA,BSB,Deputado Luiz Eduardo Magalh�es International Airport,Presidente Juscelino Kubistschek International Airport,-12.9086113,-38.32249832,-15.86916733,-47.92083359,1084.7528931006616,True
G3,Gol,SSA,CGH,Deputado Luiz Eduardo Magalh�es International Airport,Congonhas Airport,-12.9086113,-38.32249832,-23.62611008,-46.65638733,1480.3588966815903,True
G3,Gol,SSA,CNF,Deputado Luiz Eduardo Magalh�es International Airport,Tancredo Neves International Airport,-12.9086113,-38.32249832,-19.62444305,-43.9719429,959.5698351953182,True
G3,Gol,SSA,CPV,Deputado Luiz Eduardo Magalh�es International Airport,Presidente Jo�o Suassuna Airport,-12.9086113,-38.32249832,-7.26992,-35.8964,680.8825013917563,False
G3,Gol,SSA,FOR,Deputado Luiz Eduardo Magalh�es International Airport,Pinto Martins International Airport,-12.9086113,-38.32249832,-3.776279926,-38.5326004,1015.7313739105067,True
G3,Gol,SSA,GIG,Deputado Luiz Eduardo Magalh�es International Airport,Rio Gale�o � Tom Jobim International Airport,-12.9086113,-38.32249832,-22.80999947,-43.25055695,1217.9064847659731,True
G3,Gol,SSA,GRU,Deputado Luiz Eduardo Magalh�es International Airport,Guarulhos - Governador Andr� Franco Montoro International Airport,-12.9086113,-38.32249832,-23.43555641,-46.47305679,1452.1620368852286,True
G3,Gol,SSA,IOS,Deputado Luiz Eduardo Magalh�es International Airport,Bahia - Jorge Amado Airport,-12.9086113,-38.32249832,-14.81599998,-39.03319931,225.54160846614252,True
G3,Gol,SSA,MCZ,Deputado Luiz Eduardo Magalh�es International Airport,Zumbi dos Palmares Airport,-12.9086113,-38.32249832,-9.510809898,-35.79169846,467.89012390236127,True
G3,Gol,SSA,NAT,Deputado Luiz Eduardo Magalh�es International Airport,Governador Alu�zio Alves International Airport,-12.9086113,-38.32249832,-5.768056,-35.376111,857.1987551932782,True
G3,Gol,SSA,REC,Deputado Luiz Eduardo Magalh�es International Airport,Guararapes - Gilberto Freyre International Airport,-12.9086113,-38.32249832,-8.126489639,-34.92359924,648.6488418837492,True
G3,Gol,SSA,VIX,Deputado Luiz Eduardo Magalh�es International Airport,Eurico de Aguiar Salles Airport,-12.9086113,-38.32249832,-20.258057,-40.286388,843.5500903214066,False
G3,Gol,STM,BEL,Maestro Wilson Fonseca Airport,Val de Cans/J�lio Cezar Ribeiro International Airport,-2.424721956,-54.78583145,-1.37925005,-48.47629929,710.7626553044258,False
G3,Gol,STM,MAO,Maestro Wilson Fonseca Airport,Eduardo Gomes International Airport,-2.424721956,-54.78583145,-3.038609982,-60.04970169,588.6187548837516,False
G3,Gol,THE,BSB,Senador Petr�nio Portela Airport,Presidente Juscelino Kubistschek International Airport,-5.059939861,-42.82350159,-15.86916733,-47.92083359,1324.491150219611,True
